FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
47901.txt,https://www.apahotel.com,23,www.apahotel.com,16,0,com,100.0,1.0,0.5229071,0.067690435,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2710,3066,1,apahotel,100.0,100.0,1,0,1,0,0,1,0,6,0,1,1,1,0,0,0,0,1,93,8,36,237,0,44,1
mw141737.txt,http://www.c21k.mdwyi.com,24,www.c21k.mdwyi.com,18,0,com,52.32459848,0.8,0.5229071,0.040726706,3,2,0,0,0.0,9,0.375,2,0.083,0,0,0,2,0.083,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6850.txt,https://www.healthcare.gov,25,www.healthcare.gov,18,0,gov,100.0,1.0,0.0033282,0.062774138,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1351,887,1,healthcare,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,9,3,7,156,10,17,1
553645.txt,https://www.subverseindustries.com,33,www.subverseindustries.com,26,0,com,100.0,1.0,0.5229071,0.057864594,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1708,2684,1,subverseindustries,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,24,3,22,85,6,13,1
mw134207.txt,http://www.appleidsell.ir,24,www.appleidsell.ir,18,0,ir,58.50340136,1.0,0.0012232,0.054289312,2,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732662.txt,https://www.themodularbody.com,29,www.themodularbody.com,22,0,com,100.0,1.0,0.5229071,0.057822703,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,366,481,1,themodularbody,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,1,2,6,0,13,1
484917.txt,https://www.lt.se,16,www.lt.se,9,0,se,100.0,1.0,0.0040185,0.051183029,2,1,0,0,0.0,3,0.188,0,0.0,0,0,0,1,0.062,1,436,11898,1,lt,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,146,1,1,124,0,69,1
583309.txt,https://www.eurocities.org,25,www.eurocities.org,18,0,org,100.0,1.0,0.0799628,0.07083114,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,680,1820,1,eurocities,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,12,13,99,0,101,1
505527.txt,https://www.katariba.or.jp,25,www.katariba.or.jp,18,0,jp,100.0,0.818181818,0.0230451,0.057630952,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1235,744,1,kataribaor,0.0,0.0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,34,4,13,308,6,77,1
8016923.txt,https://smespacnebitl-comfr.web.app/,35,smespacnebitl-comfr.web.app,27,0,app,39.87850284,0.608695652,0.001502,0.05589097,3,1,0,0,0.0,24,0.686,0,0.0,0,0,0,3,0.086,1,14,100,1,smespacnebitl-comfrweb,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8008194.txt,http://info-conto-online.162-0-237-145.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,113,info-conto-online.162-0-237-145.cprapid.com,43,0,com,13.24165462,0.282051282,0.5229071,0.042311152,3,2,0,0,0.0,66,0.584,26,0.23,1,1,0,12,0.124,0,212,4070,1,info-conto-online162-0-237-145cprapidcheckclientphp?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd59,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
8107154.txt,https://00c72f37-d56d-4d31-afd2-5a11e7e6231e.id.repl.co,55,00c72f37-d56d-4d31-afd2-5a11e7e6231e.id.repl.co,47,0,co,30.86214077,0.204545455,0.0059772,0.029267926,2,2,0,0,0.0,20,0.364,20,0.364,0,0,0,7,0.127,1,198,869,1,00c72f37-d56d-4d31-afd2-5a11e7e6231eidrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
583455.txt,https://www.deroberhammer.com,28,www.deroberhammer.com,21,0,com,100.0,1.0,0.5229071,0.067618386,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,413,715,1,deroberhammer,100.0,100.0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,15,5,4,2,0,7,1
8030900.txt,http://cointoolprotocol.com,26,cointoolprotocol.com,20,0,com,67.81163435,1.0,0.5229071,0.074385803,3,0,0,0,0.0,18,0.692,0,0.0,0,0,0,1,0.038,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw4372.txt,http://www.encounterkaspe.pl,27,www.encounterkaspe.pl,21,0,pl,70.90992647,1.0,0.0069695,0.060736313,2,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35620.txt,https://www.climate-kic.org,26,www.climate-kic.org,19,0,org,100.0,0.727272727,0.0799628,0.065281876,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,3324,9381,1,climate-kic,100.0,100.0,1,1,1,0,0,1,1,2,0,1,1,0,0,0,0,0,1,36,11,21,119,17,138,1
53859.txt,https://www.theportugalnews.com,30,www.theportugalnews.com,23,0,com,100.0,1.0,0.5229071,0.058016107,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,4573,1403,1,theportugalnews,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,1,1,573,2,8,668,2,35,1
862971.txt,https://www.eparhija.me,22,www.eparhija.me,15,0,me,100.0,1.0,0.0036375,0.054906302,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1178,5627,1,eparhija,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,60,6,6,85,0,11,1
50481.txt,https://www.makelinux.net,24,www.makelinux.net,17,0,net,100.0,1.0,0.0384199,0.054103683,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,255,398,1,makelinux,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,8,0,8,1
8052511.txt,https://hytfbvn6k.web.app/,26,hytfbvn6k.web.app,17,0,app,50.7881584,0.692307692,0.001502,0.031324754,3,1,0,0,0.0,14,0.538,1,0.038,0,0,0,3,0.115,1,108,8125,1,hytfbvn6kweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8100932.txt,https://www.direlandgun.com,27,www.direlandgun.com,19,0,com,68.70404412,1.0,0.5229071,0.05798607,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116076.txt,https://www.arla.com,19,www.arla.com,12,0,com,100.0,1.0,0.5229071,0.073871195,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1005,5858,1,arla,100.0,100.0,1,1,1,0,0,1,0,3,0,1,0,0,0,0,1,0,1,124,1,8,64,1,50,1
8006257.txt,https://nereus.s3.amazonaws.com/stamp/wallet1.html,49,nereus.s3.amazonaws.com,23,0,com,46.12139429,0.578947368,0.5229071,0.056058921,3,2,0,0,0.0,33,0.673,2,0.041,0,0,0,6,0.122,1,163,873,1,nereuss3amazonawsstampwallet1htm,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,3,3,0,3,7,0
8122087.txt,https://32451.jimdosite.com/,28,32451.jimdosite.com,19,0,com,51.13573407,1.0,0.5229071,0.045347235,3,1,0,0,0.0,12,0.429,5,0.179,0,0,0,3,0.107,1,88,2820,1,32451jimdosite,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
oph14535.txt,https://ygn.d79.mywebsitetransfer.com/,38,ygn.d79.mywebsitetransfer.com,29,0,com,47.26119699,0.8,0.5229071,0.050313483,3,2,0,0,0.0,24,0.632,2,0.053,0,0,0,4,0.105,1,37,7186,1,ygnd79mywebsitetransfer,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,5,1,1,0,0,1,0
600950.txt,https://www.toothbrushtravels.com,32,www.toothbrushtravels.com,25,0,com,100.0,1.0,0.5229071,0.058304383,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,359,9381,1,toothbrushtravels,100.0,100.0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,31,12,12,71,0,71,1
656058.txt,https://www.monikacheangphotography.com,38,www.monikacheangphotography.com,31,0,com,100.0,1.0,0.5229071,0.058162682,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,962,7258,1,monikacheangphotography,100.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,8,47,4,19,1
462638.txt,https://www.ahp.org,18,www.ahp.org,11,0,org,100.0,1.0,0.0799628,0.058960469,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,2546,1137,1,ahp,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,6,2,16,205,1,15,1
8000067.txt,http://167.71.34.181/dana.php,28,167.71.34.181,13,1,181,33.70463529,0.444444444,0.0,0.019597664,3,2,0,0,0.0,6,0.214,10,0.357,0,0,0,5,0.179,0,58,110,1,1677134danaph,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw210838.txt,http://www.forum.icsa-life.ru,29,www.forum.icsa-life.ru,22,0,ru,69.30747922,0.4,0.0180132,0.056698637,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,3,0.103,0,9,50,1,fomicsa-life,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179556.txt,https://www.lejournalinternational.fr,36,www.lejournalinternational.fr,29,0,fr,100.0,1.0,0.0141483,0.060891427,2,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1563,559,1,lejournalinternational,100.0,100.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,82,7,5,196,0,79,1
mw55395.txt,http://www.melodyr.ga,20,www.melodyr.ga,14,0,ga,73.45454545,1.0,0.0002256,0.053824417,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,20,208,1,melodyr,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7968222.txt,https://confirm.address-match.workers.dev/,41,confirm.address-match.workers.dev,33,0,dev,35.46696916,0.275862069,0.0009613,0.057362401,3,2,0,0,0.0,29,0.707,0,0.0,0,0,0,4,0.098,1,6,372434,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77734.txt,https://www.republika.co.id,26,www.republika.co.id,19,0,id,100.0,0.833333333,0.0014653,0.056117303,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,5831,2068,1,republkaco,0.0,0.0,1,0,1,1,0,1,0,6,0,1,0,1,0,1,1,0,1,114,3,28,89,0,686,1
7983072.txt,http://pie-pr.great-site.net/,28,pie-pr.great-site.net,21,0,net,56.3595135,0.352941176,0.0384199,0.061587038,3,1,0,0,0.0,17,0.607,0,0.0,0,0,0,4,0.143,0,2,867,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
612153.txt,https://www.deandavidson.com,27,www.deandavidson.com,20,0,com,100.0,1.0,0.5229071,0.061827257,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,5393,41027,1,deandavidson,100.0,100.0,1,0,1,0,0,1,0,22,0,1,1,1,1,1,1,0,1,199,14,51,170,8,46,1
163646.txt,https://www.mostlyblogging.com,29,www.mostlyblogging.com,22,0,com,100.0,1.0,0.5229071,0.055006084,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,952,14067,1,mostlyblogging,100.0,100.0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,36,15,24,138,0,145,1
8059228.txt,https://webmail-108132.weeblysite.com/,38,webmail-108132.weeblysite.com,29,0,com,55.29924693,0.68,0.5229071,0.044322496,3,1,0,0,0.0,20,0.526,6,0.158,0,0,0,4,0.105,1,271,20436,1,webmail-108132weeblysite,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
535319.txt,https://www.foonka.store,23,www.foonka.store,16,0,store,100.0,1.0,0.0003212,0.064975472,5,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2003,1247,1,foonka,100.0,100.0,1,0,1,1,1,1,0,2,0,1,1,1,0,0,1,0,1,30,8,8,94,6,13,1
722179.txt,https://www.revolutionbooks.org,30,www.revolutionbooks.org,23,0,org,100.0,1.0,0.0799628,0.063625691,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1553,6376,1,revolutionbooks,100.0,100.0,1,0,1,0,0,0,0,5,0,1,1,1,0,0,0,0,1,104,7,9,130,0,111,1
394499.txt,https://www.kingstheatre.com,27,www.kingstheatre.com,20,0,com,100.0,1.0,0.5229071,0.06089711,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,686,726,1,kingstheatre,100.0,100.0,1,0,1,0,0,1,0,5,0,1,0,1,0,0,0,0,1,16,1,8,53,2,27,1
776610.txt,https://www.americanfootballmonthly.com,38,www.americanfootballmonthly.com,31,0,com,100.0,1.0,0.5229071,0.062678276,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1162,2406,1,americanfootballmonthly,100.0,100.0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,18,2,17,80,4,132,1
750024.txt,https://www.sptc.co.sz,21,www.sptc.co.sz,14,0,sz,100.0,0.714285714,7.4e-06,0.062754966,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,513,218,1,ptcco,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,38,3,13,2,0,9,1
490515.txt,https://www.npdlink.com,22,www.npdlink.com,15,0,com,100.0,1.0,0.5229071,0.051955014,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1705,4201,1,npdlink,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,15,5,7,90,7,95,1
856415.txt,https://www.sruti.com,20,www.sruti.com,13,0,com,100.0,1.0,0.5229071,0.063303592,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1447,327,1,sruti,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60,5,23,116,3,121,1
7262736.txt,https://docs.google.com/forms/d/e/1faipqlsejavlqdkikylynqlg6p7kyfu4qnlyy31opnfttucuhgmek4a/viewform,98,docs.google.com,15,0,com,16.78278721,0.636363636,0.5229071,0.04205226,3,1,0,0,0.0,76,0.776,7,0.071,0,0,0,7,0.071,1,10,45656,1,docsgoogleformsde1faipqlsejavlqdkikylynqlg6p7kyfu4qnlyy31opnfttucuhgmek4aviewfor,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,2,0,2,0
885583.txt,https://www.orbitalfasteners.co.uk,33,www.orbitalfasteners.co.uk,26,0,uk,100.0,0.894736842,0.028555,0.063074485,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,2438,22775,1,orbitalfastenersco,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,48,1,19,269,2,262,1
mw11255.txt,http://www.teamcloudcomputing.com,32,www.teamcloudcomputing.com,26,0,com,81.27919511,1.0,0.5229071,0.062052991,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,1,0.031,0,2,41,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230327.txt,https://www.onpointdigital.com,29,www.onpointdigital.com,22,0,com,100.0,1.0,0.5229071,0.062676285,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,470,916,1,onpointdigital,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,40,7,9,43,1,5,1
864124.txt,https://www.maeban.co.th,23,www.maeban.co.th,16,0,th,100.0,0.777777778,0.0005097,0.06943816,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,2444,2095,1,maebanco,0.0,0.0,0,0,1,0,0,1,0,6,0,1,1,1,1,0,1,0,1,60,24,28,14,30,29,1
469546.txt,https://www.norrislakeliving.com,31,www.norrislakeliving.com,24,0,com,100.0,1.0,0.5229071,0.05968645,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,659,6754,1,norrislakeliving,100.0,100.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,30,10,19,54,0,38,1
176084.txt,https://www.accessbankplc.com,28,www.accessbankplc.com,21,0,com,100.0,1.0,0.5229071,0.061445952,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,6143,7837,1,accessbankplc,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,52,13,18,519,20,59,1
640739.txt,https://www.formationphoto.be,28,www.formationphoto.be,21,0,be,100.0,1.0,0.0033189,0.062146311,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2404,9455,1,formationphoto,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,31,33,50,103,0,104,1
8024271.txt,http://245432562294270.my.id/,28,245432562294270.my.id,21,0,id,28.02730866,1.0,0.0014653,0.00993246,2,1,0,0,0.0,4,0.143,15,0.536,0,0,0,2,0.071,0,3,162,0,0,5.555555556,5.555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171289.txt,https://www.chromeindustries.com,31,www.chromeindustries.com,24,0,com,100.0,1.0,0.5229071,0.063982865,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1659,11101,1,chromeindustries,100.0,100.0,0,0,1,0,0,1,0,2,0,0,1,1,1,1,1,0,1,8,5,23,174,6,168,1
6091.txt,https://www.elespanol.com,24,www.elespanol.com,17,0,com,100.0,1.0,0.5229071,0.069282032,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,11608,15817,1,elespanol,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,1,261,3,5,482,8,229,1
627254.txt,https://www.milanolocation.it,28,www.milanolocation.it,21,0,it,100.0,1.0,0.012178,0.070034697,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,670,415,1,mlanolocaton,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,45,14,16,46,0,53,1
878354.txt,https://www.defenceviewpoints.co.uk,34,www.defenceviewpoints.co.uk,27,0,uk,100.0,0.9,0.028555,0.059224707,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,989,3255,1,defenceviewpointsco,0.0,0.0,0,1,0,0,0,1,9,0,0,1,0,1,0,0,0,0,1,11,11,8,87,0,13,1
26017.txt,https://www.gallimard.fr,23,www.gallimard.fr,16,0,fr,100.0,1.0,0.0141483,0.050904376,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,3238,570,1,gallimard,100.0,100.0,1,0,0,0,0,1,2,2,0,1,1,1,0,0,0,0,0,75,9,6,152,8,48,1
773559.txt,https://www.rpry.org,19,www.rpry.org,12,0,org,100.0,1.0,0.0799628,0.054537086,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1456,426,1,rpry,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,5,8,57,73,0,48,1
mw69336.txt,http://www.grievingly.com,24,www.grievingly.com,18,0,com,72.38095238,1.0,0.5229071,0.052904157,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,87,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8045842.txt,https://which0x0035.web.app/,28,which0x0035.web.app,19,0,app,52.02216066,0.666666667,0.001502,0.027040348,3,1,0,0,0.0,12,0.429,5,0.179,0,0,0,3,0.107,1,108,8125,1,which0x0035web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8030236.txt,https://visita-infotitolare.com/,31,visita-infotitolare.com,23,0,com,56.77378702,0.684210526,0.5229071,0.064590438,3,0,0,0,0.0,21,0.677,0,0.0,0,0,0,2,0.065,1,3,60,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8022859.txt,https://spotty-taxis-hope-54-175-36-75.loca.lt/index1.html,57,spotty-taxis-hope-54-175-36-75.loca.lt,38,0,lt,26.67055394,0.285714286,0.0005524,0.041022673,2,1,0,0,0.0,29,0.509,10,0.175,0,0,0,10,0.175,1,2,66,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw97434.txt,http://www.kurdstankurd.no-ip.bz,31,www.kurdstankurd.no-ip.bz,25,0,bz,46.45238095,0.722222222,9.67e-05,0.047114646,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,3,0.097,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632724.txt,https://www.jessicathorburn.com,30,www.jessicathorburn.com,23,0,com,100.0,1.0,0.5229071,0.059823843,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2216,12851,1,jessicathorburn,100.0,100.0,1,0,0,0,0,0,7,9,0,0,1,0,0,1,1,0,1,19,3,14,138,0,168,1
mw23093.txt,http://www.unknownproxy.com,26,www.unknownproxy.com,20,0,com,81.84742647,1.0,0.5229071,0.051123505,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,9,79,1,unknownproxy,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44642.txt,https://www.globalknowledge.com,30,www.globalknowledge.com,23,0,com,100.0,1.0,0.5229071,0.056652801,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,495,1296,1,globalknowledge,100.0,100.0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,29,3,20,54,13,24,1
496237.txt,https://www.ncmvca.org,21,www.ncmvca.org,14,0,org,100.0,1.0,0.0799628,0.065234196,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,705,12867,1,ncmvca,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,12,21,0,6,1
586376.txt,https://www.hmg.es,17,www.hmg.es,10,0,es,100.0,1.0,0.0064109,0.050837342,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,186,1686,1,hmg,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,1,1,0,0,7,1
82267.txt,https://www.viva.co.id,21,www.viva.co.id,14,0,id,100.0,0.714285714,0.0014653,0.057875242,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,2823,4437,1,vvaco,0.0,0.0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,58,19,22,155,0,263,1
15268.txt,https://www.lboro.ac.uk,22,www.lboro.ac.uk,15,0,uk,100.0,0.75,0.028555,0.06484481,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1106,446,1,lboroac,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,47,2,6,81,0,81,1
8090948.txt,https://att-yahoo-mail-107829.weeblysite.com/,45,att-yahoo-mail-107829.weeblysite.com,36,0,com,35.38121455,0.53125,0.5229071,0.049758162,3,1,0,0,0.0,25,0.556,6,0.133,0,0,0,6,0.133,1,273,20231,1,att-yahoo-mail-107829weeblysite,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
8105639.txt,https://maildinshaakckjnw24.firebaseapp.com/,44,maildinshaakckjnw24.firebaseapp.com,35,0,com,53.31519274,0.64516129,0.5229071,0.050680363,3,1,0,0,0.0,31,0.705,2,0.045,0,0,0,3,0.068,1,108,8125,1,maildinshaakckjnw24firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
532554.txt,https://www.thefoxdenchworth.co.uk,33,www.thefoxdenchworth.co.uk,26,0,uk,100.0,0.894736842,0.028555,0.053921252,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,603,9381,1,thefoxdenchworthco,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,21,37,1,8,65,1
587861.txt,https://www.alivila.co.jp,24,www.alivila.co.jp,17,0,jp,100.0,0.8,0.0230451,0.056715537,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1412,438,1,alivilaco,0.0,0.0,0,0,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,68,10,16,215,0,337,1
mw37489.txt,http://www.newsroom.cleansite.info,33,www.newsroom.cleansite.info,27,0,info,71.07750473,0.555555556,0.0075051,0.064281898,4,2,0,0,0.0,20,0.606,0,0.0,0,0,0,2,0.061,0,16,50,1,newsroomcleansite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004205.txt,https://iledelareunion2023.web.app/,34,iledelareunion2023.web.app,26,0,app,55.68704799,0.863636364,0.001502,0.048572865,3,1,0,0,0.0,20,0.588,4,0.118,0,0,0,2,0.059,1,108,8125,1,iledelareunion2023web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
